numeroPartido,jornada,fecha,hora,resultadoLocal,resultadoVisitante,programado,estado,codigoCompeticion,codigoFase,codigoEquipoLocal,codigoEquipoVisitante,codigoGrupo,codigoCampo
6,12,2026-02-01,17:00,7,1,1,F,8957,9930,180282,180290,28580,385
5,12,2026-02-01,16:00,1,2,1,F,8957,9930,180281,180287,28580,385
3,12,2026-02-01,18:00,0,9,1,F,8957,9930,180285,180284,28580,385
1,12,2026-02-01,19:00,0,6,1,N,8957,9930,180288,180291,28580,385
6,10,2026-01-18,17:00,4,3,1,F,8957,9930,180287,180291,28580,385
5,10,2026-01-18,16:00,4,6,1,F,8957,9930,180286,180288,28580,385
5,9,2026-01-11,16:00,0,6,1,N,8957,9930,180289,180290,28580,385
6,8,2025-12-21,17:00,2,4,1,F,8957,9930,180286,180287,28580,385
5,8,2025-12-21,16:00,4,7,1,F,8957,9930,180284,180291,28580,385
6,7,2025-12-14,17:00,0,6,1,N,8957,9930,180289,180285,28580,385
5,7,2025-12-14,16:00,6,0,1,N,8957,9930,180281,180283,28580,385
6,6,2025-11-30,17:00,8,0,1,F,8957,9930,180282,180289,28580,385
5,6,2025-11-30,16:00,0,4,1,F,8957,9930,180292,180287,28580,385
6,5,2025-11-23,17:00,9,2,1,F,8957,9930,180281,180289,28580,385
5,5,2025-11-23,16:00,8,8,1,F,8957,9930,180284,180282,28580,385
6,4,2025-12-07,16:00,5,6,1,F,8957,9930,180292,180284,28580,385
5,4,2025-11-16,16:00,0,4,1,F,8957,9930,180290,180286,28580,385
6,3,2025-11-02,17:00,3,2,1,F,8957,9930,180288,180281,28580,385
5,3,2025-11-02,16:00,5,1,1,F,8957,9930,180291,180289,28580,385
6,2,2025-10-26,17:00,5,4,1,F,8957,9930,180290,180292,28580,385
5,2,2025-10-26,16:00,2,2,1,F,8957,9930,180283,180284,28580,385
6,1,2025-10-19,17:00,7,1,1,F,8957,9930,180291,180288,28580,385
5,1,2025-10-19,16:00,1,1,1,F,8957,9930,180287,180281,28580,385
5,8,2026-01-31,14:00,7,3,1,F,8957,9930,183903,181512,28578,385
2,8,2026-01-31,12:00,11,1,1,F,8957,9930,183957,183819,28578,385
5,7,2026-01-24,10:00,5,6,1,F,8957,9930,183819,182120,28578,385
4,7,2026-01-24,14:00,3,6,1,F,8957,9930,181746,183957,28578,385
2,7,2026-01-24,12:00,2,0,1,F,8957,9930,183903,180852,28578,385
1,8,2026-02-07,10:00,26,9,1,F,8941,9866,183918,184071,27422,584
2,7,2026-01-31,09:00,36,25,1,F,8941,9866,183918,183974,27422,584
3,5,2026-01-17,09:00,41,11,1,F,8941,9866,183918,184010,27422,584
1,3,2026-02-14,09:00,0,0,1,A,8941,9866,183918,183357,27422,584
1,8,2026-02-07,09:00,32,19,1,F,8941,9866,183919,184009,27423,584
2,4,2026-01-10,10:15,27,24,1,F,8941,9866,183919,183799,27423,584
3,2,2025-11-29,09:00,33,5,1,F,8941,9866,183919,184083,27423,584
1,1,2025-11-22,09:00,25,10,1,F,8941,9866,183919,184073,27423,584
6,13,2026-02-08,18:00,5,0,1,F,8957,9930,180292,180290,28580,584
4,13,2026-02-08,16:00,2,1,1,F,8957,9930,180286,180285,28580,584
2,13,2026-02-08,17:00,3,3,1,F,8957,9930,180291,180281,28580,584
1,13,2026-02-08,19:00,2,4,1,F,8957,9930,180288,180282,28580,584
5,11,2026-01-25,19:00,4,2,1,F,8957,9930,180291,180282,28580,584
3,11,2026-01-25,18:00,12,2,1,F,8957,9930,180281,180286,28580,584
2,11,2026-01-25,17:00,2,2,1,F,8957,9930,180288,180287,28580,584
1,11,2026-01-25,16:00,1,3,1,F,8957,9930,180285,180292,28580,584
3,10,2026-01-18,18:00,6,0,1,N,8957,9930,180292,180289,28580,584
2,10,2026-01-18,17:00,3,2,1,F,8957,9930,180290,180285,28580,584
1,10,2026-01-18,16:00,4,2,1,F,8957,9930,180284,180281,28580,584
4,9,2026-01-11,19:00,3,1,1,F,8957,9930,180281,180292,28580,584
3,9,2026-01-11,18:00,3,2,1,F,8957,9930,180287,180282,28580,584
2,9,2026-01-11,17:00,9,0,1,F,8957,9930,180291,180286,28580,584
1,9,2026-01-11,16:00,3,5,1,F,8957,9930,180288,180284,28580,584
4,8,2025-12-21,19:00,1,6,1,F,8957,9930,180292,180288,28580,584
3,8,2025-12-21,18:00,0,9,1,F,8957,9930,180290,180281,28580,584
2,8,2025-12-21,17:00,4,1,1,F,8957,9930,180282,180285,28580,584
1,8,2025-12-21,16:00,0,6,1,N,8957,9930,180283,180289,28580,584
4,7,2025-12-14,19:00,4,1,1,F,8957,9930,180288,180290,28580,584
3,7,2025-12-14,18:00,3,0,1,F,8957,9930,180291,180292,28580,584
2,7,2025-12-14,17:00,2,1,1,F,8957,9930,180287,180284,28580,584
1,7,2025-12-14,16:00,2,12,1,F,8957,9930,180286,180282,28580,584
4,6,2025-11-30,19:00,1,8,1,F,8957,9930,180290,180291,28580,584
3,6,2025-11-30,18:00,0,6,1,N,8957,9930,180283,180288,28580,584
2,6,2025-11-30,17:00,1,6,1,F,8957,9930,180285,180281,28580,584
1,6,2025-11-30,16:00,12,1,1,F,8957,9930,180284,180286,28580,584
4,5,2025-11-23,19:00,10,0,1,F,8957,9930,180291,180283,28580,584
3,5,2025-11-23,18:00,5,2,1,F,8957,9930,180287,180290,28580,584
2,5,2025-11-23,17:00,0,2,1,F,8957,9930,180286,180292,28580,584
1,5,2025-11-23,16:00,7,1,1,F,8957,9930,180288,180285,28580,584
4,4,2025-11-16,19:00,6,1,1,F,8957,9930,180282,180281,28580,584
3,4,2025-11-16,18:00,1,13,1,F,8957,9930,180285,180291,28580,584
2,4,2025-11-16,17:00,0,6,1,N,8957,9930,180289,180288,28580,584
1,4,2025-11-16,16:00,1,6,1,F,8957,9930,180283,180287,28580,584
4,3,2025-11-02,19:00,8,0,1,F,8957,9930,180287,180285,28580,584
3,3,2025-11-02,18:00,0,5,1,F,8957,9930,180292,180282,28580,584
2,3,2025-11-02,17:00,7,2,1,F,8957,9930,180284,180290,28580,584
1,3,2025-11-02,16:00,0,4,1,F,8957,9930,180286,180283,28580,584
4,2,2025-10-26,17:00,1,4,1,F,8957,9930,180285,180286,28580,584
3,2,2025-10-26,18:00,1,7,1,F,8957,9930,180289,180287,28580,584
2,2,2025-10-26,19:00,2,5,1,F,8957,9930,180282,180288,28580,584
1,2,2025-10-26,16:00,1,4,1,F,8957,9930,180281,180291,28580,584
4,1,2025-10-19,19:00,1,2,1,F,8957,9930,180286,180289,28580,584
3,1,2025-10-19,18:00,6,2,1,F,8957,9930,180284,180285,28580,584
2,1,2025-10-19,17:00,0,0,1,F,8957,9930,180292,180283,28580,584
1,1,2025-10-19,16:00,0,6,1,F,8957,9930,180290,180282,28580,584
6,8,2025-12-21,10:15,27,36,1,F,8947,9890,178926,179207,27936,682
5,8,2025-12-21,09:00,47,61,1,F,8947,9890,177721,177633,27936,682
6,7,2025-12-14,10:15,34,9,1,F,8947,9890,177797,179151,27936,682
5,7,2025-12-14,09:00,72,43,1,F,8947,9890,178109,179184,27936,682
6,6,2025-11-30,10:15,77,37,1,F,8947,9890,177809,177797,27936,682
5,6,2025-11-30,09:00,19,39,1,F,8947,9890,178082,179207,27936,682
6,5,2025-11-23,10:15,61,45,1,F,8947,9890,178109,177797,27936,682
5,5,2025-11-23,09:00,41,51,1,F,8947,9890,177721,177809,27936,682
6,4,2025-11-16,10:15,16,54,1,F,8947,9890,178082,177721,27936,682
5,4,2025-11-16,09:00,43,54,1,F,8947,9890,177843,178926,27936,682
6,3,2025-11-02,10:15,38,82,1,F,8947,9890,178153,178109,27936,682
5,3,2025-11-02,09:00,48,33,1,F,8947,9890,177633,177797,27936,682
6,2,2025-10-26,10:15,46,22,1,F,8947,9890,177843,178082,27936,682
5,2,2025-10-26,09:00,34,41,1,F,8947,9890,179184,177721,27936,682
6,1,2025-10-19,10:15,49,32,1,F,8947,9890,177633,178153,27936,682
6,13,2026-02-08,10:15,30,34,1,F,8947,9890,178082,177843,27936,682
5,13,2026-02-08,09:00,45,47,1,F,8947,9890,177721,179184,27936,682
6,12,2026-02-01,10:15,64,37,1,F,8947,9890,177809,177843,27936,682
5,12,2026-02-01,09:00,62,42,1,F,8947,9890,178109,179207,27936,682
6,11,2026-01-25,10:15,30,47,1,F,8947,9890,179184,177843,27936,682
5,11,2026-01-25,09:00,47,62,1,F,8947,9890,177633,177809,27936,682
6,10,2026-01-18,10:15,40,32,1,F,8947,9890,179207,177633,27936,682
6,9,2026-01-11,10:15,33,43,1,F,8947,9890,179151,179184,27936,682
5,9,2026-01-11,09:00,27,41,1,F,8947,9890,177797,177843,27936,682
2,3,2025-11-29,14:00,0,0,1,F,8947,9890,183152,183537,27963,735
1,3,2025-11-29,13:00,0,0,1,F,8947,9890,183154,183518,27963,735
2,2,2025-11-22,12:00,0,0,1,F,8947,9890,183518,183152,27963,735
1,3,2025-11-02,09:00,81,36,1,F,8947,9890,178926,179184,27936,735
2,2,2025-10-26,10:15,61,34,1,F,8947,9890,177809,178153,27936,735
1,2,2025-10-26,09:00,48,26,1,F,8947,9890,178109,177633,27936,735
2,1,2025-10-19,10:15,19,68,1,F,8947,9890,178082,179184,27936,735
1,1,2025-10-19,09:00,33,39,1,F,8947,9890,177843,177809,27936,735
4,13,2026-03-01,17:15,0,0,1,A,8947,9890,178873,179603,27934,735
2,10,2026-01-18,10:15,46,28,1,F,8947,9890,177843,179151,27936,735
1,10,2026-01-18,09:00,48,104,1,F,8947,9890,177721,178109,27936,735
2,9,2026-01-11,10:15,51,58,1,F,8947,9890,177633,178926,27936,735
1,9,2026-01-11,09:00,49,60,1,F,8947,9890,178153,177721,27936,735
2,8,2025-12-21,10:15,65,37,1,F,8947,9890,177809,179151,27936,735
1,8,2025-12-21,09:00,46,44,1,F,8947,9890,179184,177797,27936,735
2,7,2025-12-14,10:15,36,45,1,F,8947,9890,179207,177721,27936,735
1,7,2025-12-14,09:00,39,50,1,F,8947,9890,178926,177809,27936,735
2,6,2025-11-30,10:15,47,75,1,F,8947,9890,179151,178109,27936,735
1,6,2025-11-30,09:00,60,68,1,F,8947,9890,177721,178926,27936,735
2,5,2025-11-23,10:15,42,27,1,F,8947,9890,178926,178082,27936,735
1,5,2025-11-23,09:00,50,41,1,F,8947,9890,178153,179151,27936,735
2,4,2025-11-16,10:15,23,40,1,F,8947,9890,177797,178153,27936,735
1,4,2025-11-16,09:00,31,52,1,F,8947,9890,179184,179207,27936,735
2,3,2025-11-02,10:15,57,51,1,F,8947,9890,177721,177843,27936,735
4,3,2025-11-29,09:00,24,25,1,F,8947,9890,182831,183554,27946,735
3,3,2025-11-29,11:00,46,3,1,F,8947,9890,182548,182220,27946,735
2,3,2025-11-29,10:00,50,0,1,F,8947,9890,182178,182965,27946,735
5,2,2025-11-22,11:00,4,54,1,F,8947,9890,182965,182548,27946,735
4,2,2025-11-22,10:00,33,24,1,F,8947,9890,183524,182178,27946,735
1,2,2025-11-22,09:00,54,8,1,F,8947,9890,182841,182831,27946,735
5,1,2025-11-15,12:00,8,12,1,F,8947,9890,182831,183523,27946,735
3,1,2025-11-15,11:00,50,0,1,F,8947,9890,182178,183554,27946,735
2,1,2025-11-15,10:00,62,13,1,F,8947,9890,182548,183524,27946,735
1,1,2025-11-15,09:00,8,40,1,F,8947,9890,182965,182220,27946,735
2,12,2026-02-01,10:15,61,29,1,F,8947,9890,179184,178082,27936,735
1,12,2026-02-01,09:00,26,101,1,F,8947,9890,178153,177633,27936,735
2,11,2026-01-25,10:15,27,76,1,F,8947,9890,178153,179207,27936,735
1,11,2026-01-25,09:00,37,28,1,F,8947,9890,179151,178082,27936,735
1,1,2025-11-15,13:00,0,0,1,F,8947,9890,183152,183154,27963,735
2,4,2025-12-13,13:00,10,13,1,F,8947,9890,182454,183526,27958,735
3,8,2026-01-31,16:15,35,40,1,F,8947,9890,183126,180984,27956,735
2,8,2026-01-31,15:00,21,57,1,F,8947,9890,183128,182162,27956,735
4,7,2026-01-24,16:30,21,57,1,F,8947,9890,183128,181623,27956,735
4,6,2026-01-17,15:15,79,18,1,F,8947,9890,180984,182646,27956,735
4,5,2026-01-10,15:45,111,25,1,F,8947,9890,183126,183128,27956,735
3,4,2025-12-13,17:30,62,41,1,F,8947,9890,181623,182646,27956,735
4,3,2025-11-29,17:30,23,44,1,F,8947,9890,182900,183126,27956,735
3,3,2025-11-29,16:15,17,57,1,F,8947,9890,182162,181953,27956,735
5,4,2025-12-13,16:15,21,28,1,F,8947,9890,182029,181590,27948,735
5,9,2026-01-31,12:00,35,2,1,F,8947,9890,183524,182965,27946,735
4,9,2026-01-31,10:00,31,12,1,F,8947,9890,182831,182220,27946,735
3,9,2026-01-31,11:00,52,12,1,F,8947,9890,182841,182178,27946,735
1,9,2026-01-31,09:00,0,51,1,F,8947,9890,183554,182548,27946,735
4,8,2026-01-24,12:00,20,9,1,F,8947,9890,182178,183523,27946,735
3,8,2026-01-24,11:00,32,43,1,F,8947,9890,182220,183524,27946,735
2,8,2026-01-24,10:00,4,30,1,F,8947,9890,182965,183554,27946,735
1,8,2026-01-24,09:00,17,46,1,F,8947,9890,182548,182841,27946,735
5,7,2026-01-17,12:00,7,39,1,F,8947,9890,183554,183524,27946,735
4,7,2026-01-17,10:00,51,0,1,F,8947,9890,182841,182965,27946,735
3,7,2026-01-17,11:00,9,34,1,F,8947,9890,183523,182548,27946,735
1,7,2026-01-17,09:00,22,35,1,F,8947,9890,182831,182178,27946,735
4,6,2026-01-10,12:00,56,6,1,F,8947,9890,182548,182831,27946,735
3,6,2026-01-10,11:00,10,42,1,F,8947,9890,182965,183523,27946,735
2,6,2026-01-10,10:00,16,66,1,F,8947,9890,183524,182841,27946,735
1,6,2026-01-10,09:00,16,10,1,F,8947,9890,182220,183554,27946,735
5,5,2025-12-20,12:00,51,1,1,F,8947,9890,182178,182220,27946,735
4,5,2025-12-20,10:00,28,27,1,F,8947,9890,183523,183524,27946,735
3,5,2025-12-20,11:00,19,12,1,F,8947,9890,182831,182965,27946,735
1,5,2025-12-20,09:00,57,6,1,F,8947,9890,182841,183554,27946,735
5,4,2025-12-13,12:00,26,8,1,F,8947,9890,182548,182178,27946,735
4,4,2025-12-13,09:00,13,78,1,F,8947,9890,182220,182841,27946,735
3,4,2025-12-13,11:00,38,31,1,F,8947,9890,183524,182831,27946,735
2,4,2025-12-13,10:00,0,43,1,F,8947,9890,183554,183523,27946,735
5,3,2025-11-29,12:00,16,54,1,F,8947,9890,183523,182841,27946,735
2,8,2026-01-31,17:30,34,25,1,F,8947,9890,182796,182430,27980,735
4,7,2026-01-24,15:15,33,74,1,F,8947,9890,182796,183272,27980,735
3,7,2026-01-24,14:00,74,36,1,F,8947,9890,183322,182607,27980,735
4,6,2026-01-17,16:30,37,69,1,F,8947,9890,183382,183322,27980,735
2,6,2026-01-17,14:00,43,29,1,F,8947,9890,182607,182796,27980,735
4,5,2026-01-10,14:30,46,37,1,F,8947,9890,182725,182796,27980,735
3,5,2026-01-10,17:00,19,53,1,F,8947,9890,182063,183272,27980,735
4,4,2025-12-13,15:00,15,33,1,F,8947,9890,182607,182725,27980,735
4,3,2025-11-29,18:45,44,36,1,F,8947,9890,182063,182725,27980,735
2,3,2025-11-29,15:00,24,54,1,F,8947,9890,183382,183272,27980,735
2,8,2026-01-31,14:00,0,0,1,F,8947,9890,183537,183152,27963,735
1,8,2026-01-31,13:00,0,0,1,F,8947,9890,183518,183154,27963,735
2,7,2026-01-24,13:00,0,0,1,F,8947,9890,183152,183518,27963,735
1,6,2026-01-17,13:00,0,0,1,F,8947,9890,183154,183152,27963,735
1,5,2026-01-10,13:00,0,0,1,F,8947,9890,183518,183537,27963,735
5,11,2026-01-25,10:00,2,3,1,F,8947,9890,179219,178986,27925,762
4,11,2026-01-25,09:00,3,2,1,F,8947,9890,177803,179444,27925,762
6,8,2025-12-21,11:00,2,4,1,F,8947,9890,178284,179466,27925,762
6,4,2025-11-16,11:00,1,1,1,F,8947,9890,178036,179824,27923,762
5,4,2025-11-16,10:00,3,8,1,F,8947,9890,179324,179512,27923,762
4,4,2025-11-16,09:00,3,2,1,F,8947,9890,179441,179726,27923,762
6,1,2025-10-19,11:00,1,8,1,F,8947,9890,177908,179775,27923,762
5,1,2025-10-19,10:00,0,2,1,F,8947,9890,178570,179726,27923,762
4,1,2025-10-19,09:00,1,2,1,F,8947,9890,179512,178301,27923,762
6,13,2026-02-08,11:00,2,3,1,F,8947,9890,178036,179324,27923,762
5,13,2026-02-08,10:00,3,3,1,F,8947,9890,179824,179584,27923,762
4,13,2026-02-08,09:00,7,2,1,F,8947,9890,179512,179728,27923,762
6,10,2026-01-18,11:00,1,3,1,F,8947,9890,178570,177908,27923,762
5,10,2026-01-18,10:00,1,7,1,F,8947,9890,179512,179775,27923,762
4,10,2026-01-18,09:00,3,3,1,F,8947,9890,179441,179584,27923,762
6,7,2025-12-14,11:00,6,2,1,F,8947,9890,178301,179728,27923,762
5,7,2025-12-14,10:00,1,2,1,F,8947,9890,179726,179584,27923,762
4,7,2025-12-14,09:00,7,2,1,F,8947,9890,179775,179324,27923,762
5,8,2025-12-21,10:00,2,0,1,F,8947,9890,179444,179219,27925,762
4,8,2025-12-21,09:00,1,4,1,F,8947,9890,178078,179825,27925,762
6,5,2025-11-23,11:00,1,2,1,F,8947,9890,179221,177803,27925,762
5,5,2025-11-23,10:00,2,3,1,F,8947,9890,179444,178986,27925,762
4,5,2025-11-23,09:00,4,4,1,F,8947,9890,179219,178351,27925,762
6,2,2025-10-26,11:00,4,0,1,F,8947,9890,177852,178078,27925,762
5,2,2025-10-26,10:00,0,3,1,F,8947,9890,178351,179444,27925,762
4,2,2025-10-26,09:00,6,1,1,F,8947,9890,179177,178284,27925,762
6,12,2026-02-01,11:00,5,4,1,F,8947,9890,179216,179837,27924,762
5,12,2026-02-01,10:00,4,2,1,F,8947,9890,179742,179599,27924,762
4,12,2026-02-01,09:00,3,4,1,F,8947,9890,179745,179678,27924,762
6,9,2026-01-11,11:00,0,3,1,N,8947,9890,179779,179705,27924,762
5,9,2026-01-11,10:00,10,0,1,F,8947,9890,179745,179837,27924,762
4,9,2026-01-11,09:00,3,4,1,F,8947,9890,179742,179007,27924,762
6,6,2025-11-30,11:00,4,5,1,F,8947,9890,179216,179745,27924,762
5,6,2025-11-30,10:00,8,0,1,F,8947,9890,179007,179599,27924,762
4,6,2025-11-30,09:00,6,2,1,F,8947,9890,179837,178795,27924,762
6,3,2025-11-02,11:00,2,3,1,F,8947,9890,178295,179742,27924,762
5,3,2025-11-02,10:00,1,4,1,F,8947,9890,178795,179745,27924,762
4,3,2025-11-02,09:00,3,0,1,F,8947,9890,179599,179779,27924,762
6,13,2026-02-08,20:00,4,3,1,F,8947,9890,178018,178350,27971,762
5,13,2026-02-08,19:00,3,2,1,F,8947,9890,178362,178411,27971,762
6,12,2026-02-01,20:00,0,1,1,F,8947,9890,177939,178350,27971,762
5,12,2026-02-01,19:00,0,2,1,F,8947,9890,178034,178857,27971,762
6,11,2026-01-25,20:00,1,3,1,F,8947,9890,178411,178350,27971,762
5,11,2026-01-25,19:00,3,3,1,F,8947,9890,177695,177939,27971,762
6,10,2026-01-18,20:00,4,4,1,F,8947,9890,178857,177695,27971,762
5,10,2026-01-18,19:00,5,5,1,F,8947,9890,178685,177691,27971,762
6,9,2026-01-11,20:00,3,0,1,F,8947,9890,178263,178411,27971,762
5,9,2026-01-11,19:00,3,1,1,F,8947,9890,178234,178350,27971,762
6,8,2025-12-21,20:00,3,4,1,F,8947,9890,178685,178857,27971,762
5,8,2025-12-21,19:00,3,1,1,F,8947,9890,178362,177695,27971,762
6,7,2025-12-14,20:00,2,0,1,F,8947,9890,178234,178263,27971,762
5,7,2025-12-14,19:00,6,0,1,F,8947,9890,178034,178411,27971,762
6,6,2025-11-30,20:00,0,2,1,F,8947,9890,177939,178234,27971,762
5,6,2025-11-30,19:00,3,1,1,F,8947,9890,178018,178857,27971,762
6,5,2025-11-23,20:00,0,1,1,F,8947,9890,178034,178234,27971,762
5,5,2025-11-23,19:00,4,1,1,F,8947,9890,178362,177939,27971,762
6,4,2025-11-16,20:00,0,3,1,F,8947,9890,178018,178362,27971,762
5,4,2025-11-16,19:00,3,1,1,F,8947,9890,178350,178685,27971,762
6,3,2025-11-02,20:00,0,2,1,F,8947,9890,177691,178034,27971,762
5,3,2025-11-02,19:00,2,5,1,F,8947,9890,177695,178234,27971,762
6,2,2025-10-26,20:00,3,3,1,F,8947,9890,178350,178018,27971,762
5,2,2025-10-26,19:00,1,3,1,F,8947,9890,178411,178362,27971,762
6,1,2025-10-19,20:00,3,4,1,F,8947,9890,177695,177691,27971,762
5,1,2025-10-19,19:00,3,6,1,F,8947,9890,178857,178034,27971,762
1,1,2025-11-15,09:00,2,1,1,F,8938,9854,181616,180878,27269,765
3,2,2025-11-22,16:00,2,0,1,F,8938,9854,181251,181187,27253,765
1,2,2025-11-22,14:00,0,2,1,F,8938,9854,181016,182118,27253,765
3,1,2025-11-15,16:00,2,1,1,F,8938,9854,181187,182024,27253,765
2,1,2025-11-15,15:00,1,2,1,F,8938,9854,182118,181251,27253,765
1,1,2025-11-15,14:00,2,0,1,F,8938,9854,181956,181690,27253,765
4,7,2026-01-24,16:00,2,0,1,F,8938,9854,180748,182652,27252,765
1,8,2026-01-31,14:00,0,2,1,F,8938,9854,181690,181956,27253,765
2,7,2026-01-24,15:00,1,2,1,F,8938,9854,181690,181187,27253,765
1,7,2026-01-24,14:00,2,0,1,F,8938,9854,181251,181016,27253,765
3,6,2026-01-17,16:00,2,0,1,F,8938,9854,182118,181690,27253,765
2,6,2026-01-17,15:00,0,2,1,F,8938,9854,181016,182024,27253,765
1,6,2026-01-17,14:00,2,1,1,F,8938,9854,181187,181956,27253,765
3,5,2026-01-10,16:00,2,0,1,F,8938,9854,181690,181016,27253,765
2,5,2026-01-10,15:00,2,0,1,F,8938,9854,181956,182118,27253,765
1,5,2026-01-10,14:00,2,0,1,F,8938,9854,182024,181251,27253,765
3,4,2025-12-13,16:00,0,2,1,F,8938,9854,181016,181956,27253,765
2,4,2025-12-13,15:00,2,0,1,F,8938,9854,181251,181690,27253,765
1,4,2025-12-13,14:00,2,0,1,F,8938,9854,182118,181187,27253,765
3,3,2025-11-29,16:00,2,1,1,F,8938,9854,181956,181251,27253,765
2,3,2025-11-29,15:00,2,0,1,F,8938,9854,181187,181016,27253,765
1,3,2025-11-29,14:00,0,2,1,F,8938,9854,181690,182024,27253,765
1,8,2026-01-31,13:00,2,1,1,F,8938,9854,180636,182359,27254,765
2,7,2026-01-24,13:00,0,2,1,F,8938,9854,180636,181633,27254,765
3,6,2026-01-17,13:00,0,2,1,F,8938,9854,184097,180636,27254,765
3,5,2026-01-10,13:00,2,0,1,F,8938,9854,180636,181883,27254,765
2,4,2025-12-13,13:00,1,2,1,F,8938,9854,180960,180636,27254,765
1,3,2025-11-29,13:00,2,0,1,F,8938,9854,180636,181673,27254,765
3,2,2025-11-22,13:00,0,2,1,F,8938,9854,180960,181633,27254,765
1,1,2025-11-15,13:00,1,2,1,F,8938,9854,182359,180636,27254,765
2,8,2026-01-31,15:00,2,0,1,F,8938,9854,181251,182118,27253,765
4,8,2026-01-31,12:00,0,2,1,F,8938,9854,184093,180878,27269,765
3,8,2026-01-31,09:00,0,2,1,F,8938,9854,180703,180854,27269,765
2,8,2026-01-31,10:00,2,0,1,F,8938,9854,181041,180688,27269,765
1,8,2026-01-31,11:00,1,2,1,F,8938,9854,180681,181125,27269,765
4,7,2026-01-24,12:00,2,0,1,F,8938,9854,180878,180703,27269,765
3,7,2026-01-24,11:00,1,2,1,F,8938,9854,181616,184093,27269,765
2,7,2026-01-24,10:00,0,2,1,F,8938,9854,181125,180698,27269,765
1,7,2026-01-24,09:00,0,2,1,F,8938,9854,180688,183508,27269,765
5,6,2026-01-17,11:00,1,2,1,F,8938,9854,184093,181125,27269,765
4,6,2026-01-17,12:00,0,2,1,F,8938,9854,180703,181616,27269,765
3,6,2026-01-17,09:00,2,0,1,F,8938,9854,181041,180878,27269,765
2,6,2026-01-17,10:00,2,0,1,F,8938,9854,183508,180854,27269,765
4,5,2026-01-10,12:00,0,2,1,F,8938,9854,181616,181041,27269,765
3,5,2026-01-10,11:00,1,2,1,F,8938,9854,181125,180703,27269,765
2,5,2026-01-10,10:00,2,0,1,F,8938,9854,180681,184093,27269,765
1,5,2026-01-10,09:00,2,0,1,F,8938,9854,180854,180688,27269,765
4,4,2025-12-13,12:00,2,0,1,F,8938,9854,181041,181125,27269,765
3,4,2025-12-13,11:00,2,0,1,F,8938,9854,183508,181616,27269,765
2,4,2025-12-13,10:00,2,0,1,F,8938,9854,180688,180878,27269,765
1,4,2025-12-13,09:00,0,2,1,F,8938,9854,184093,180698,27269,765
5,3,2025-11-29,11:00,0,2,1,F,8938,9854,181616,180688,27269,765
4,3,2025-11-29,12:00,0,2,1,F,8938,9854,181125,183508,27269,765
2,3,2025-11-29,10:00,2,0,1,F,8938,9854,180698,180703,27269,765
1,3,2025-11-29,09:00,0,2,1,F,8938,9854,180878,180854,27269,765
5,2,2025-11-22,12:00,0,2,1,F,8938,9854,181041,180698,27269,765
3,2,2025-11-22,09:00,1,2,1,F,8938,9854,180688,181125,27269,765
2,2,2025-11-22,10:00,2,0,1,F,8938,9854,180854,181616,27269,765
1,2,2025-11-22,11:00,1,2,1,F,8938,9854,180703,184093,27269,765
5,1,2025-11-15,12:00,0,2,1,F,8938,9854,181125,180854,27269,765
3,1,2025-11-15,11:00,1,2,1,F,8938,9854,180698,183508,27269,765
1,2,2025-10-26,09:00,2,2,1,F,8956,9926,178315,178196,28526,833
5,1,2025-10-19,13:00,5,4,1,F,8956,9926,177858,178314,28526,833
4,1,2025-10-19,12:00,2,1,1,F,8956,9926,178246,177867,28526,833
3,1,2025-10-19,11:00,5,0,1,F,8956,9926,177828,178081,28526,833
2,1,2025-10-19,10:00,0,2,1,F,8956,9926,178196,178080,28526,833
1,1,2025-10-19,09:00,4,3,1,F,8956,9926,178505,177823,28526,833
1,5,2025-11-23,09:00,3,1,1,F,8956,9926,178314,177867,28526,833
5,4,2025-11-16,13:00,1,5,1,F,8956,9926,178315,178246,28526,833
4,4,2025-11-16,12:00,2,5,1,F,8956,9926,178080,177858,28526,833
3,4,2025-11-16,11:00,1,5,1,F,8956,9926,178081,178505,28526,833
2,4,2025-11-16,10:00,3,1,1,F,8956,9926,177867,177823,28526,833
1,4,2025-11-16,09:00,2,3,1,F,8956,9926,178196,177828,28526,833
5,3,2025-11-02,13:00,5,0,1,F,8956,9926,178505,177867,28526,833
4,3,2025-11-02,12:00,3,7,1,F,8956,9926,177858,178081,28526,833
3,3,2025-11-02,11:00,4,2,1,F,8956,9926,178246,178080,28526,833
2,3,2025-11-02,10:00,3,1,1,F,8956,9926,177828,178315,28526,833
1,3,2025-11-02,09:00,0,1,1,F,8956,9926,177823,178314,28526,833
5,2,2025-10-26,13:00,2,2,1,F,8956,9926,178080,177828,28526,833
4,2,2025-10-26,12:00,3,3,1,F,8956,9926,178081,178246,28526,833
3,2,2025-10-26,11:00,3,4,1,F,8956,9926,177867,177858,28526,833
2,2,2025-10-26,10:00,5,2,1,F,8956,9926,178314,178505,28526,833
3,11,2026-01-25,11:00,0,6,1,F,8956,9926,178314,178246,28526,833
2,11,2026-01-25,10:00,5,5,1,F,8956,9926,177823,177858,28526,833
1,11,2026-01-25,09:00,4,2,1,F,8956,9926,178080,178315,28526,833
5,10,2026-01-18,13:00,5,1,1,F,8956,9926,178246,177823,28526,833
4,10,2026-01-18,12:00,4,1,1,F,8956,9926,177828,178314,28526,833
